Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,انــــــــف واذن,"Ear, Nose, and Throat",3,,,2,7,0,0,1,10,7,0,7,4,4,5,5,18,0,18,6,0,0,6,50,2.37
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,نســــاء وولادة,Gynaecology,0,,,3,11,0,0,1,15,12,0,12,5,5,4,4,0,0,0,12,0,0,12,48,2.28
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,قبـــل الـولادة ,Obstetrics (Antenatal),0,,,0,20,25,20,10,75,4,0,4,15,15,22,22,35,24,59,21,0,0,21,196,9.29
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,بعـــــد الولادة,Obstetrics (Postnatal),0,,,0,37,0,0,5,42,26,0,26,14,14,11,11,0,0,0,19,0,0,19,112,5.31
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,طــــــب نووى,Radiation Therapy,0,,,0,30,0,0,4,34,0,0,0,,0,11,11,0,0,0,52,0,0,52,97,4.60
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,الاورام,Tumors,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,عـــــام,General Medicine,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,مسنـــــــــــین,Geriatrics,0,,,0,4,0,4,0,8,0,0,0,4,4,4,4,0,2,2,0,0,0,0,18,0.85
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,تاھیــــــــــــل,Rehabilitation,0,,,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,52,52,64,3.03
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,اسنــــــــــــان,Dental,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,حديثى الولادة,Neonatal,0,,,0,2,0,0,0,2,6,0,6,0,0,,0,0,0,0,0,0,0,0,8,0.38
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,اخـــــــــــــرى,Others,7,,,0,12,8,2,5,27,8,0,8,7,7,6,6,12,10,22,16,0,0,16,86,4.08
2006,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,الجملة,Total,106,,,7,20,3,4,4,38,5,0,5,8,8,6,6,8,0,8,9,0,0,9,74,3.51
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,باطنة,Internal Medicine,43,,,106,333,143,84,69,735,179,80,259,167,167,183,183,203,110,313,232,153,67,452,2109,100.00
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,صدريــــــة,Pulmonology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,قلــــب,Cardiology,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,امراض عصبية,Neurology,8,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,عصبیة ونفسیة,Psychiatry,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جلدية وتناسلیة,Dermatology,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,اطفال باطنـــة,Paediatric Medicine,24,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جراحة عامــــة,General Surgery,18,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جــــراحة صدر,Thoracic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جـــــراحة قلب,Cardiac Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جراحة اعصـاب,Neurosurgery,10,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,مسالك بولیــــة,Urology,27,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,جراحة اطفـــال,Paediatric Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,عظام,Orthopedics,29,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,حروق و تقويم,Plastic Surgery,9,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,عیــــــــــــــون,Ophthalmology,7,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,انــــــــف واذن,"Ear, Nose, and Throat",11,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,نســــاء وولادة,Gynaecology,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,قبـــل الـولادة ,Obstetrics (Antenatal),37,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,بعـــــد الولادة,Obstetrics (Postnatal),30,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,طــــــب نووى,Radiation Therapy,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,الاورام,Tumors,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,عـــــام,General Medicine,4,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,مسنـــــــــــین,Geriatrics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,تاھیــــــــــــل,Rehabilitation,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,اسنــــــــــــان,Dental,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,حديثى الولادة,Neonatal,12,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,اخـــــــــــــرى,Others,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,القاسمــــــــــى,Al Qasemi,الجملة,Total,333,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,باطنة,Internal Medicine,45,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,صدريــــــة,Pulmonology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قلــــب,Cardiology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,امراض عصبية,Neurology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عصبیة ونفسیة,Psychiatry,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جلدية وتناسلیة,Dermatology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اطفال باطنـــة,Paediatric Medicine,17,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة عامــــة,General Surgery,45,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جــــراحة صدر,Thoracic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جـــــراحة قلب,Cardiac Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اعصـاب,Neurosurgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسالك بولیــــة,Urology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اطفـــال,Paediatric Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عظام,Orthopedics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حروق و تقويم,Plastic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عیــــــــــــــون,Ophthalmology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,انــــــــف واذن,"Ear, Nose, and Throat",0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,نســــاء وولادة,Gynaecology,25,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قبـــل الـولادة ,Obstetrics (Antenatal),0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,بعـــــد الولادة,Obstetrics (Postnatal),0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,طــــــب نووى,Radiation Therapy,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الاورام,Tumors,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عـــــام,General Medicine,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسنـــــــــــین,Geriatrics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,تاھیــــــــــــل,Rehabilitation,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اسنــــــــــــان,Dental,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حديثى الولادة,Neonatal,8,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اخـــــــــــــرى,Others,3,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الجملة,Total,143,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,باطنة,Internal Medicine,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,صدريــــــة,Pulmonology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قلــــب,Cardiology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,امراض عصبية,Neurology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عصبیة ونفسیة,Psychiatry,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جلدية وتناسلیة,Dermatology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اطفال باطنـــة,Paediatric Medicine,14,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة عامــــة,General Surgery,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جــــراحة صدر,Thoracic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جـــــراحة قلب,Cardiac Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اعصـاب,Neurosurgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسالك بولیــــة,Urology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اطفـــال,Paediatric Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عظام,Orthopedics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حروق و تقويم,Plastic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عیــــــــــــــون,Ophthalmology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,انــــــــف واذن,"Ear, Nose, and Throat",0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,نســــاء وولادة,Gynaecology,20,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قبـــل الـولادة ,Obstetrics (Antenatal),0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,بعـــــد الولادة,Obstetrics (Postnatal),0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,طــــــب نووى,Radiation Therapy,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الاورام,Tumors,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عـــــام,General Medicine,4,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسنـــــــــــین,Geriatrics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,تاھیــــــــــــل,Rehabilitation,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اسنــــــــــــان,Dental,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حديثى الولادة,Neonatal,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اخـــــــــــــرى,Others,4,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الجملة,Total,84,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,باطنة,Internal Medicine,10,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,صدريــــــة,Pulmonology,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,قلــــب,Cardiology,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,امراض عصبية,Neurology,1,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,عصبیة ونفسیة,Psychiatry,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جلدية وتناسلیة,Dermatology,1,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,اطفال باطنـــة,Paediatric Medicine,7,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جراحة عامــــة,General Surgery,7,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جــــراحة صدر,Thoracic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جـــــراحة قلب,Cardiac Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جراحة اعصـاب,Neurosurgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,مسالك بولیــــة,Urology,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,جراحة اطفـــال,Paediatric Surgery,3,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,عظام,Orthopedics,6,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,حروق و تقويم,Plastic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,عیــــــــــــــون,Ophthalmology,1,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,انــــــــف واذن,"Ear, Nose, and Throat",1,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,نســــاء وولادة,Gynaecology,10,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,قبـــل الـولادة ,Obstetrics (Antenatal),5,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,بعـــــد الولادة,Obstetrics (Postnatal),4,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,طــــــب نووى,Radiation Therapy,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,الاورام,Tumors,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,عـــــام,General Medicine,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,مسنـــــــــــین,Geriatrics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,تاھیــــــــــــل,Rehabilitation,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,اسنــــــــــــان,Dental,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,حديثى الولادة,Neonatal,5,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,اخـــــــــــــرى,Others,4,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الذيــــــــــــــد,Al Zaid,الجملة,Total,69,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,باطنة,Internal Medicine,140,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,صدريــــــة,Pulmonology,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,قلــــب,Cardiology,37,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,امراض عصبية,Neurology,14,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,عصبیة ونفسیة,Psychiatry,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جلدية وتناسلیة,Dermatology,3,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,62,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جراحة عامــــة,General Surgery,108,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جراحة اعصـاب,Neurosurgery,14,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,مسالك بولیــــة,Urology,29,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,3,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,عظام,Orthopedics,57,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,حروق و تقويم,Plastic Surgery,15,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,عیــــــــــــــون,Ophthalmology,10,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",15,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,نســــاء وولادة,Gynaecology,75,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),42,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),34,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,طــــــب نووى,Radiation Therapy,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,الاورام,Tumors,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,عـــــام,General Medicine,8,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,مسنـــــــــــین,Geriatrics,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,اسنــــــــــــان,Dental,2,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,حديثى الولادة,Neonatal,27,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,اخـــــــــــــرى,Others,38,,,,,,,,,,,,,,,,,,,,,,,,
2006,الشارقة,Sharjah,الجملة,Total,الجملة,Total,735,,,,,,,,,,,,,,,,,,,,,,,,
2006,دبي,Dubai,البراحة,Baraha,باطنة,Internal Medicine,25,,,,,,,,,,,,,,,,,,,,,,,,
